,url,title,story,created,goal,category,finished,first_cover_image,story_images,raised,cover_image_autocaption,story_images_autocaption,story_image_autocaption
24,https://www.gofundme.com/f/san-pedro-belize-teachers-conference,"San Pedro, Belize Teachers Conference","Location: San Pedro, Belize  Date: July 11-15  Your donation will help send a group of certified educators from NM to provide supplies for underfunded schools and a free, two-day professional development conference for local teachers. Did you know... -Only about 70% of teachers there are professionally trained.  -Even the teachers with college degrees make less than $1,000 a month.  -A significant percentage of students don’t make it through primary school.  -Private schools provide the best education on the island, but many families can’t afford to send their kids to one.  Thank you for your generosity!  •Education is the most powerful tool we can use to change the world•  -Nelson Mandela",1549612800,800,9,0,https://images.gofundme.com/ZbB8FGbFlYimtBG0AsUKVhfeg0k=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921226_1559775239159913_r.jpg,,700,a group of people sitting around a table .,nan,
25,https://www.gofundme.com/f/benjamin-blair-memorial-scholarship,Benjamin Blair Memorial Scholarship,,1549612800,10000,9,0,https://images.gofundme.com/kLLLNaGrg8fhU1VHuTSC2LZps0U=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921216_1549633041286853_r.jpeg,,805,a man in a suit and tie sitting at a table .,nan,
26,https://www.gofundme.com/f/strike-out-cancer-with-aiden,Strike out cancer With AIDEN,"￼Our 7 year old son, Aiden, or “Bubby” as everyone calls, and the biggest baseball fan I’ve ever met. Aiden had 2 bumps pop up behind his ear over night in MAY 2018. He was prescribed different antibiotics, which didn't work. He had 2 blood tests which came back normal. Everything looked great and he was then sent for an ultrasound and his results were benign cysts. YAY. He then was sent to a ENT Specialist in November. She looked at the pictures and was confident she could go in there and remove them. Come JANUARY 29th 2019 Tuesday, Aiden had surgery to remove his ""benign cysts"" . After surgery His Dr came out and said his surgery went great BUT she didn't like the way this mass looked or felt. She literally said she couldn't tell if it was a cysts or lymph node. So, she sent it out for testing. We were told the test could take up to two weeks to get back to us, however,. THURSDAY January 31st TWO DAYS LATER she called and we received the news it was the C word... Cancer. Our son has cancer. Possibly Lymphoblastic Lymphoma or Leukemia. Which Lymphoma and Leukemia were both being thrown around so we were pretty confused. FRIDAY February 1st, both his Pediatrician and ENT Dr called and told us to go to the ER to be admitted for more testing not to wait on the Cancer Dr. Friday evening after more testing He was Officially Diagnosed with CANCER. February 5th Tuesday, Bubby had his chemo port placement, Bone Marrow biopsy on both hips, a Spinal tap and 1st round of Chemo in the spine. From those results Aiden's label came back he officially has Lymphoblastic Lymphoma. February 7th he had a PET AND CT scan. We're waiting for results. Aiden should be starts starting four day chemo here today Feb 8th. He's had horrible side effects for the past going on 3 days due to the Feb 5th procedures. Aiden can't play baseball this season or return to school. Well this is just the beginning. But I know with everyone's love, prayers, support Aiden is going to strike out Cancer.  Anything helps. Thank you and God Bless.  #Aidensallstars #bubbystrong #strikeoutcancer #teamaiden #aidenstrong",1549612800,5000,1,0,https://images.gofundme.com/HA0YW29JKUF_pLTEV9v-MwnNxqA=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921164_1549808063214861_r.jpg,,2175,a young boy is eating a hot dog .,nan,
27,https://www.gofundme.com/f/projectmishramforuktechfest2019,Project Mishram for UK Tech fest-2019,"'Project Mishram' the seven-piece progressive Carnatic fusion band from Bangalore, has been invited to perform at the prestigious UK Tech Fest-2019 to be held from 4th-8th of July at Newark Showgrounds, Nottinghamshire, UK. ( )  We have been performing across the country winning several awards and recognition including the prestigious Maruti Suzuki-Colors of Youth-Season 7 (2018) and Yamaha Swagbash (2017) to name a few and most importantly the hearts of the people with a unique blend of western genres centred around Indian classical music.  We will be the only band representing India at this huge festival with an expected footfall of 3000+ and would be playing alongside some amazing artists and bands like Sarah Longfield and Monuments to name a few from around the world. You can take a look at the band profile here. ( ).  In addition, our plan is to perform at more venues in the UK around the same time with a do-it-yourself concert-tour showcasing Indian music and culture, out of our own interest and your support would aid us massively in making this a huge success.  We personally appeal to you to help us out in any manner possible from helping us spread the word, getting us more shows and would really appreciate if you could contribute to this fundraiser. We would be grateful for any amount, as even the smallest contribution will make a tremendous difference to us. In case you're not able to help us out at this moment, please do share this message in your circles and even a word of encouragement is sure to bring up a smile on our faces.",1549612800,1500,13,0,https://images.gofundme.com/vxyZ06HDzW-kuyUnXOUaoJpDdwM=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921154_1549632251340454_r.jpeg,,565,a group of people standing next to each other .,nan,
28,https://www.gofundme.com/f/uy87tx-happy-birthday-daniel,Happy Birthday Daniel,"Here’s a good time to show some love to your brother, son, nephew, cousin, or friend, Daniel!  Soon he’ll be coming back home from China to continue Law school, so I figured, what better way to show him the love and support he needs toward becoming his best self and study hard by gifting him a laptop for his birthday!  Even if it’s a small amount, he’ll be able to see who contributed and I think that’s what will mean most. His birthday is February 15th, so let’s get these numbers raising!  Thank you to everyone and feel free to write a short message to him saying happy birthday, I’ll be forwarding this to him xoxo",1549612800,1600,9,0,https://images.gofundme.com/QkioYJvpgJ9DOviuiDaGFlBOi40=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921148_1549649208432905_r.jpeg,,1405,a man and a woman are standing together .,nan,
29,https://www.gofundme.com/f/6446t2-mission-trip-to-cuba,Mission Trip to Cuba,Hi Friends & Family! It's so exciting to see how God is moving! I have the amazing opportunity to go on a mission trip to Cuba on June 6th-June 14th. Our team will be working with a church in Baire and we will be leading a marriage and family conference! I'm so excited and I appreciate your prayers and support more than you know!,1549612800,1400,8,0,https://images.gofundme.com/9uQ78FuSF6ZpNX_55HJoYk0vX4k=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921084_1549633090419933_r.jpeg,,1300,a woman in a red dress is holding a sign,nan,
30,https://www.gofundme.com/f/fhyyz-totaled,Totaled,"During the recent storms in Tennessee my car was a victim of flash flooding and ended up being completly submerged and is now totaled. Unfortunately im left with no vehicle, the boys car seats are ruined along with everything else that was in the car. I Was on the way to get some medicine for rand due to a high fever, driving next to a creek the water began to overflow onto the road. It happened so quickly the road went from drivable to about 3 feet of water in a matter of seconds their was nothing that could've been done. The car stalled, I lost all power, the windows wouldn't go down and I was nearly unable to get the door open to get out. I had no choice but to try to get out and to dry land befor I was trapped in the car with the water rising quickly. By the time I got out and started to try to get to safety the water was hip deep. The area the car was in was completely under water and pushed it around 200 yards from where it was originally, cracked the windshield and caked the whole interior with mud due to being underwater as well as ruining everything under the hood. Its a huge loss but thankfully its just a car and it could've ended much worse. Luckily im ok and the boys weren't in the car. I've never been the kind of person that likes to ask for help but sadly this is a situation that im not sure what else to do. Any help I receive I am beyond thankful for. Love to all my friends and family, hopefully 2019 will get better!",1549612800,2000,6,0,https://images.gofundme.com/jOLLqjlbRFqNd8sJ3BdDIcYEORM=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921082_1550009151189413_r.jpeg,"https://d2g8igdw686xgo.cloudfront.net/36921082_1550009210538895_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/36921082_1549639822381498_r.jpeg",940,an old car is parked in a parking lot .,nan,a group of motorcycles parked next to each other . a car with a surfboard strapped to the back .
31,https://www.gofundme.com/f/6uonzeg,"Laid Off, And Laid Upon By Life","The wife and I worked for the same company and were both laid off on the same day, along with 20 or so others. Down sizing and projections not being met. Denied for unemployment. Severance pay is gone, checking reserves are gone, and job hunting is rough when you need a decent wage. On top of that, moved in with my blind brother and ailing mother to take care of them. Now we have 5 mouths to feed. I start my new job in a week, and it's a good one, and Wifey has some promising interviews, which have panned out and she will be starting her new job soon, but our cash reserves are straight up gone. You dont know me, and have no reason to give me money, but if you did, it would really help keep things afloat until the checks start rolling in. If not, no hard feelings, I appreciate you reading my hardships. ",1549612800,2000,1,0,https://images.gofundme.com/B5uYl4fz0vdGaY8hKjKkmZ8xqC4=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921062_1549632010261762_r.jpg,,750,a group of people standing next to each other .,nan,
32,https://www.gofundme.com/f/sarah039s-dream-giving-back-the-love,Sarah Machana's Dream- Giving Back Some Love,"For over 15 years Sarah has worked with children, giving them all her love and care.  Her dream has always been to have a family of her own.  After years of trying, heartache and multiple losses, her dream seemed to be happening.  And it was going to be twins!  Sarah developed complications and was put on strict bed rest just 12 weeks into her pregnancy.  On January 21st at just 22 weeks her son Noah was born.  Two days later, his twin, Jonah joined the family.  Both boys were in critical condition and weighed only 1.5 and 1 pound.  Sadly on February 2nd Jonah passed away.  Noah continues to fight and will remain in the NICU for quite some time.    They need to be there with Noah and focus on him.  The worry of the cost of care and an uncertain financial future should not be an added burden.  Please help in any way you can to take some of the worry from this family.",1549612800,50000,2,0,https://images.gofundme.com/1kkSJvGQfDMQMd6ov80e_XUMEUc=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921056_1550157851265044_r.jpeg,,9195,a woman sitting on a bed holding a cell phone .,nan,
33,https://www.gofundme.com/f/y3yxg6-brady039s-battle,Brady's Battle,"Tuesday, February 5th started out like any other morning. Shane and Brady were on their way to Brady's school when Shane was rear ended. The impact was strong enough to deploy the airbags and Shane was temporarily knocked unconscious. After climbing out of the passenger side door, Shane saw that Brady was pinned in the backseat. The impact had been so great that the back of the car had folded into itself. Brady was unconscious and needed to be extricated from the vehicle.  Shane was banged up and needed several staples to his head. Brady was much, much worse. After undergoing emergency surgery to relieve the swelling in his brain, Brady was put in a medically induced coma to allow his body to rest. He has a broken femur, broken mandible, facial fractures, and pneumonia from aspirating a significant amount of blood.  As I write this, Brady is still fighting for his future in the Intensive Care Unit. Once the swelling in his brain is minimized, he will need to have another surgery on his leg, as well as his facial fractures.  Doctors are cautiously optimistic about his recovery but stress that it will be a long road ahead.  Shane, Jennie, and Jakob are keeping vigil at Brady's bedside. They are not sure when they will be returning to work. They are not sure what types of rehabilitation Brady will need after his future surgeries. They are not sure how they are going to pay for all of these medical expenses.  That's where you come in! Brady is so loved by many and the Swenson family needs your support. We are asking for your help in any of the following ways: 1. Donate to this campaign. The money raised will help pay the costs of Brady's mounting medical bills, as well as provide for the family's living expenses so Shane and Jennie can focus on Brady instead of worrying about finances.  2. Pray. Spiritual support is so important in this time of great need. God is good and hears our prayers for a safe and consistent recovery for Brady.  3. Share this campaign on your social media accounts and with your contacts. The most successful campaigns are the ones that are seen, so please take a moment to share Brady's story.  This has been absolutely devastating to Brady's family. The worst part is that it was completely avoidable- Shane was not rear ended due to icy road conditions or faulty driving.  All donations will help ease the burden the Swenson family is bearing through no fault of their own.",1549612800,20000,2,0,https://images.gofundme.com/oDRLsdfp4oKqLMzch3K6mmQqRhE=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921054_1550058581124433_r.jpg,,32729,a young boy holding a baseball bat in his hands .,nan,
34,https://www.gofundme.com/f/u85e4-housefire,Housefire,"Hello everyone! My father’s home burned down last night, February 7, 2019. My brother and father lost everything and will have to literally start from scratch. My father is diabetic and is on currently on dialysis and lost all of his medications, he is 70 years old and only receives one retirement check monthly. Honestly anything would help. My family and I would appreciate any donations to help cover the losses. Thank you so much and God bless. If you are unable to donate, please at least share this post.",1549612800,5000,6,0,https://images.gofundme.com/0953aoOyolZuv2GxyqdKNUr2oUc=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921050_1549718401649868_r.jpg,,610,a black and white photo of a man on a bicycle .,nan,
35,https://www.gofundme.com/f/my-father-thomas-james-hicks-sr-funeral,My Father Thomas James Hicks Sr. Funeral,"It saddens me to announce the untimely death of my beloved Father Thomas James Hicks Sr. My father Thomas, passed away at his home. He was only 57 years young. Thomas, he brought so much joy and love to all he knew. There will be a noticeable VOID with his absence. Thomas, death is not only emotionally devastating, We are reaching out to the community for donations to help offset his final expenses, and if possible to help relieve some of the financial strain we will face during this devastating time. Memorial arrangements will be provided soon Thank you to all His daughter Percellar Hicks",1549612800,10000,5,0,https://images.gofundme.com/S6syrmNs5TQo4I-W4rQWJO2hsvo=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921034_1549631956160757_r.jpeg,,215,a man in a suit and tie holding a cell phone .,nan,
36,https://www.gofundme.com/f/rest-in-peace-amate-tzighe,Rest in Peace  Amate Tzighe,"Amate Tzighe was a champion and a great Mother. She was loving ,caring and always Treating others with over the top kindness and respect. Her genuine beautiful smile always uplifted one’s soul, and She will be greatly missed by all of us. We have created this go fundme page to help contribute towards the expenses that the Issac Family have incurred in this hard time. Any contribution will be greatly appreciated. Thank you and God Bless..",1549612800,5000,5,0,https://images.gofundme.com/WO4n1TPGc7PWZcM0N9aGN09ueHQ=/640x480/https://d2g8igdw686xgo.cloudfront.net/36921026_1549631961510103_r.jpeg,,721,a woman in a dress shirt and tie .,nan,
37,https://www.gofundme.com/f/Easingthepainforwayne,Easing the pain for Wayne (Harold Wayne Smith-RKE),"On January 31, 2019 Harold Wayne Smith (aka Wayne) of Roanoke, VA, was diagnosed with Stage 3A Cancer. There is a mass on his kidney the size of a baseball. Wayne is a valued Husband, Father and friend to many. His battle with cancer will place an unexpected burden on him and his family. Wayne is a husband, father and  hard worker. His treatments and surgeries will be performed at UVA Medical Center with his wife, Tina; his son, Lil Wayne; and his daughter, Danielle by his side. The doctors plan to remove his kidney and bypass or clean out an artery near the kidney. Anything you donate will be used for his medical and general day expenses. He will be out of work for at a minimum of 2 months. Short Term Disability isn't much to live on. Please consider a donation.  Please keep Wayne and his family in your prayers as they will have severe life changes thru these surgeries and possible treatments.",1549612800,5000,2,0,https://images.gofundme.com/EgW0pN0whKs3O2pFXiagSVksuCo=/960x960/https://d2g8igdw686xgo.cloudfront.net/36920978_1549631785238744_r.jpeg,,4580,a group of people standing next to each other .,nan,
38,https://www.gofundme.com/f/6uon488,Funeral Of Craig Andre,"Recently we lost a great man, father, uncle, brother, incredible friend and so much more. Craig Andre sadly passed away on Tuesday February 5th 2019. Craig worked as a certified motorcycle mechanic for 18 years. He wouldn't hesitate to give you the shirt off his back if you needed it. Within recent years he took a huge step to be able to provide for his family becoming a factory mechanic where he quickly excelled to the top of the food chain. It was then that he realized he had a talent for turning water into steam and before you know it he had a boiler license and a career at Vineland Developmental Center. He was as proud as we were and still are of him. We lost such an amazing person so abruptly, we were not prepared, this is the hardest thing I’ve ever had to type in my life... So heres what im asking, if you guys could please donate anything you can to help pay for Craigs funeral expenses it would be extremely appreciated. Our goal is $4,000 and any extra money will be going to his daughters Gia and Dani. Every penny counts and is appreciated more than you know! Thank you all!",1549612800,4000,5,0,https://images.gofundme.com/CaE2aXbOhb-VgC4JwHQa54mdV8w=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920962_1549662921816815_r.jpg,,1250,a man and a woman sitting on a bed .,nan,
39,https://www.gofundme.com/f/healthadvocacyinGhana,Health Advocacy in Ghana,"Hello Everyone, My name is Linda A. Dufie. I am a Seventh-day Adventist, pursuing studies in pharmacy. I recently accepted an opportunity to volunteer through ASN Mission Driven Purpose (MDP), a nonprofit organization established in the Ghanaian Seventh-day Adventist community by the Twumasi Family in 2009. This organization provides outreach programs in Ghana and parts of Africa annually to raise new churches, promote health literacy and  to provide other humanitarian work, such as food  and clothing distribution. This year, the volunteerism will be held on December 14-28th. For more information on the organization, please feel free to visit  www.missiondrivenpurpose.com  and  Just some background information about myself: In the next 4 years, there are three things I hope to achieve. I hope to reinforce my commitment to community service; to excel in my academics, laying the foundation to become a competitive applicant for residency programs; and to gain more insights on my role as a pharmacy intern through various pharmacy careers. My ultimate goal is to establish a nonprofit organization in my motherland, Ghana. I was fortunate enough to have a first-hand experience with the limited access of healthcare in Ghana. Prior to my matriculation into pharmacy school , I worked as a nursing assistant for about 4 years and also had a year of pharmacy retail experience through Walmart and CVS. The combination of the rigorous nature of a retail setting and the provision of learning humility through a holistic approach at a nursing home has inspired me to pursue a career in geriatric pharmacy. I strongly believe that a career in geriatric pharmacy will give me a platform to be the functioning arms of disabled residents and the voice of my patients who cannot advocate for themselves. Despite my desire to promote health advocacy in Ghana,  I have not returned to my homeland for about 12 years now. By partaking in this program, I hope to build a rapport with the locals and to provide health screenings and literacy. I hope to also learn the process of growing and sustaining a non-profit organization overseas. I am worthy of receiving your donation for one reason. .    Thank you so much for your time and consideration!",1549699200,2300,4,0,https://images.gofundme.com/E5I99kn6t_skTBSR0AeoL3eGZY4=/640x480/https://i.vimeocdn.com/video/468961014_640.jpg,,666,a group of people standing next to each other .,nan,
40,https://www.gofundme.com/f/6uon0hk,Help Caitlyn Go To States!,Hi I’m Caitlyn and this year me and my partner received first place in our regional completion for Franklin High’s FBLA and are looking forward to going to states! Thank you for your help and contributions towards our goal!,1549612800,345,7,0,https://images.gofundme.com/vS6-FRIJiwekIwgs9e5yuURFx4w=/960x960/https://d2g8igdw686xgo.cloudfront.net/36920950_1549631895272257_r.jpg,,350,a woman in a dress shirt and tie holding a book .,nan,
41,https://www.gofundme.com/f/cb5f8g-ethiopia-mission-trip,Ethiopia Mission Trip,"Last summer I went on my first international mission trip to Haiti. It was a last minute decision that changed my life. While on that trip I met Dr. Threatt. She talked to me about her experiences while living in Ethiopia and was immediately intrigued. I wanted to go help. To see this trip come to fruition is amazing. With that being said, I plan on being more prepared than I was last year and I am starting a fundraiser for this trip. I can’t thank God enough for opening my eyes to the world last year and I’m excited to see him at work more this year.",1549612800,2500,8,0,https://images.gofundme.com/oixNBYvkKww4oKjSv9nbn4j5pVQ=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920942_1549631362901968_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/36920942_1549631415665160_r.jpeg,245,a little girl is sitting on a bed,nan,a group of people standing around each other .
42,https://www.gofundme.com/f/kevins-encouragers,Kevin Willman’s Encouragers,"Our beloved Kevin was recently diagnosed with stage 3 testicular cancer.  The cancer has spread into his stomach.  Kevin will be undergoing surgery on February 12, and will follow with 9 weeks of chemotherapy.  We are starting this page as a way to help Kevin and his wife, Sarah as they begin this process to kick the heck out of cancer.  If you know Kevin, you know he puts others first. He puts family first. His heart is made of gold, and his friends and family will all tell you that.   In this process, he will have to remain off of work. His wife will also have to take off of work to care for thier three children. Haylee (10), Audrey (3), and Henry (6 months).   Any amount raised will go directly to helping them to take some of the worry away from medical bills, and time away from work.  God bless.  We love you, Kevin. And as your nephew Cam would say, “you’ve got this”.",1549612800,4000,2,0,https://images.gofundme.com/uvaqPR9MROrVU7-VzNheKO8yybk=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920926_1549631628891150_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/36920926_1549631652157500_r.jpeg,4785,a man and a woman standing next to each other .,nan,a group of people standing next to each other .
43,https://www.gofundme.com/f/tlc-for-tammy,TLC for Tammy,This is our friend Tammy who is a wonderful caregiver at our Learning Center. Tammy loves and nurtures our little ones and gives so much of herself to our sweet babies. Tammy has recently been diagnosed with stage 3 Breast Cancer and will undergo a double mastectomy and chemo or radiation. Surgery is scheduled to take place in 2 weeks. Tammy is a single parent and will not be able to work after her surgery and during treatments. Her deductible is very high and she will need help with living expenses for her and her children. Tammy has also had to pay out of pocket expenses for initial Doctor visits and medical testing. This request is urgent to help Tammy and her family as they go down this long path of uncertainty and life adjustments.,1549612800,15000,2,0,https://images.gofundme.com/65sj2WRuqFF_INslaxIF1LFJNts=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920912_1549637684138202_r.jpeg,,4568,a woman in a blue shirt is holding a cellphone,nan,
44,https://www.gofundme.com/f/soccerteam-mission-travel-expenses,Soccer Team Mission Travel expenses,"We do like to play soccer but we also like to help others , the 05 NL United girls soccer team is doing a mission trip to Puerto Rico this summer and we want to make an  impact on a community and school providing them  sports equipment like soccer, volleyball and basketball balls for the students and kids. We are working together with non profits organizations to provide them this items and also to help an ederly home in Coamo, PR. We are an under 14 girls team that needs to cover the travel expenses and the purchase of the equipment that is going to be donated. Do you want to join me in making a difference? I'm raising money for North Lakeland Youth Soccer Association Inc, (05United girls) and any donation will help make an impact. Thanks in advance for your contribution to this cause that means so much to me.",1549612800,10000,7,0,https://images.gofundme.com/PEKeq4jh6d9bAZiDAyPr2HsPpcY=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920906_1550893217896041_r.jpg,,190,a group of people standing next to each other .,nan,
45,https://www.gofundme.com/f/RetiredSgtTWWoods,Family of 35+ Year Retired HPD Sgt needing help,"Retired HPD Sgt Tommy Woods (aka, T.W.) has suffered a massive stroke on 2.7.19 and is now in need of help with bills and services during his recovery. His wife, son, and myself are asking the community to come together for the man who was committed to making the streets of Houston safe for many of the lives he has touched over the decades until his last day of service. His wife, son, and myself are not ready for his Last Call, so any monetary donations will be appreciated. Thanks.",1549612800,80000,2,0,https://images.gofundme.com/0VOoQdvj2aRr9IEyBQFTA8xbGvg=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920844_1549630891574900_r.jpeg,,1435,a man is holding a cell phone in his hand .,nan,
46,https://www.gofundme.com/f/distiller-for-science-lab,Distiller for science lab,The distiller in my school lab parished after many years. The quality of store purchasd distilled water is not of lab quality used in demonstrations and student labs. I do not get a buget that will afford me to replace the old friend. SO!!!! I am extending a request for assistance to provide to my students a better learning experience. High quality distilled water improves reaction quality and consistancey.  The best fit for my school lab is the Flinn Scientific distiller #AP9883 for $333.00 plus shipping.   The sooner the better so that We can put it to use before the end of the school year. This will enrich the appreciation for science in the growing future generation.,1549612800,400,9,0,https://images.gofundme.com/xokmrrPtxi51tE_Bsk-DEyWZXjM=/640x480/https://i.ytimg.com/vi/jlQ5u0r4ozY/0.jpg,,400,a woman in a red shirt and a red tie,nan,
47,https://www.gofundme.com/f/dave-mallard-needs-your-help,Dave Mallard...  needs your help!!,"Dave Mallard was recently involved in a serious three car accident when he was driving to work on Tuesday, January 29, 2019.  Needless to say, he was not at fault.  The driver causing the accident was charged with negligent driving.   After getting extricated from his vehicle, he was airlifted to Dartmouth-Hitchcock hospital for treatment.  He suffers from a crushed ankle, shattered patella, broken wrist, partial collapsed lung (pneumothorax), fractured vertebrae, and fractured ribs.  He's going to be out of work for quite a while.  Unfortunately, his employer doesn't have an employee welfare benefits program to offset some of the costs of missing work.  Obviously, any donation toward his recovery will be a great help.  Thanks for your donation! Here's a link to the story:",1549612800,5000,6,0,https://images.gofundme.com/jPAyiPPIP8cXNawTqFdteurUhLk=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920744_1549641124557528_r.jpeg,,8710,a man laying on a bed with a book .,nan,
48,https://www.gofundme.com/f/bradbennettsfightagainstcancer,Help Brad's Fight Against Cancer,"From Jacin:  Brad is a celebrated   who has documented other people's lives, love stories, and everything in between for over 10 years. I met Brad 5 years ago when we worked a wedding together in South Carolina, and since then, I have continued to refer him to all of my clients based on his kind heart, calming spirit and amazing talent behind the lens. He’s a good guy. When I recently heard of Brad's diagnosis, I reached out to his wife, Lyndsey, to see if they needed any help outside of love and prayers to soften the financial burden that cancer treatment can bear. With her approval, here we are. Lyndsey has provided a more detailed background below! Thank you for any and every bit of help you can spare! In January 2017, Brad was diagnosed with Testicular Cancer. After having surgery to remove the tumor Brad was put on active surveillance (CT scans and blood work). He was in the clear until the fall of 2018 when his doctors noticed several enlarged lymph nodes growing on his aorta and IVC, which required him to need immediate surgery at UVA to remove all of the the lymph nodes in his retroperitoneal/stomach area. He came out of an 8 hour RPLND surgery and a week later learned several of those lymph nodes came back malignant. His doctors now consider the disease at a stage II. The next step was for Brad to have two cycles of chemotherapy to knock out any remaining cancer cells  in his body. Brad is finishing up his first cycle this week, and will start the second chemo cycle at the end of the month. He will need ct scans and blood work for the next 5 years, which is protocol for this type of cancer. He has been strong through all of this, it has most definitely been a whirlwind for the last 3 months. As we continue to go to the various doctor appts, and chemotherapy sessions, the medical bills are mounting. So any monetary support is so very appreciated that way.",1549612800,2000,2,0,https://images.gofundme.com/pCWRphltCymLWCyP69NKNYDfYoo=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920734_1549630344290528_r.jpeg,,3200,a man is holding a pair of scissors .,nan,
49,https://www.gofundme.com/f/lets-send-adriana-to-china,LETS SEND ADRIANA TO CHINA!!!,"Your Support Will Help Children  February 2019 Dear friends and family, More than ever it is vital that today’s young children grow and develop in ways that support positive educational outcomes while also fostering an appreciation for the diversity of our global society.    Toward that end, I have set a goal to attend the 2019 World Forum on Early Care and Education. Which will be held in Macao, China from April 8 – 11, 2019.  The    will bring together 800 early childhood educators and advocates from over 90 countries to share ideas and innovations in educating the world’s children.  As a delegate I will not just gain inspiration and knowledge but practical ideas and solutions to enhance my work with children and families. Delegates are asked to raise their own funds to pay for their attendance at the event.  Therefore, I am contacting you and your family. I am only reaching out to people who know me and who I believe understand and support my work around child development as a childhood educator, disability support worker and my work with children as a volunteer Scout Leader. So please let me know before sharing my appeal, as I would like to keep it away from any conflict of interest. I am hopeful that you will be able to support me, I will need to raise US$3,000 (AUS$4,500) in order to have enough money to pay for flights, accommodation and the Forum attendance, reassuring you that as always I look forward to support you when an opportunity arise. Any support you could give is gratefully appreciated. Thank you for your support, on behalf of the children I serve, the next generation of global citizens. Sincerely; Adriana Tovar",1550044800,4500,9,0,https://images.gofundme.com/Z-7XaKbdT_18u5eNJX7rpUGNGkU=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920732_1550278314688912_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/36920732_1550277775525531_r.jpeg,2715,a young woman wearing a tie and a hat .,nan,a close up of a person holding a pair of scissors
50,https://www.gofundme.com/f/have-a-heart-missions-trip-to-guatemala,Have a Heart - Missions Trip to Guatemala,"   Focus Church is sending a team of 17 kids, teens and adults to Guatemala in April to help fix up a school called Patria Nueva in Cuidad Real (in the capital of Guatemala City).  This school is sponsored by Child Hope and provides education and hope for kids in need.  Friends of Child Hope have paid to add a third floor to this school so that more students can experience a quality education.  The Focus Church Missions Team will spend a week on their Spring Break giving a fresh coat of paint to the entire school, building desks for the new classrooms and installing a computer lab. For every $10 donated for this cause, a heart will be hung on the stage wall at Focus Church, showing who ""Has a Heart"" for the mission.  We believe that in the next several weeks, our stage walls will be overflowing with hearts!  You are not limited to donating just $10 but ask that you consider giving in $10 increments.  Every dollar donated will be disbursed equally among the Focus Church Missions Team to help pay their airline, lodging and food for the trip.  We are trying to raise enough money by our deadline of March 24, 2019.  This is one of several fundraisers that the team is doing and each person is responsible for paying the difference in their account by the deadline.  The cost per person for this trip is $1200.   We are also accepting in person donations at Focus Church as well as checks through the mail.  Make your check payable to Focus Church and mail to Focus Church 411 N Thompson Road  Sun Prairie WI 53590. The Focus Church Guatemala Missions Team consists of:  Tara Clifcorn, Jon Edwards, Pastor Ryan Foldhazi, Pastor ShaLe Foldhazi, Randon Foldhazi, Reegan Foldhazi, Rydon Foldhazi, RyLe Foldhazi, Radley Foldhazi, Savanna Gangstad, Natalie Jacques, Ellie Johnson, Pam Johnson, Pastor Mateo Matamoros, Paul Rossman, Chris Zimbrich, and Nicki Zimbrich. Thanks in advance for your contribution to this missions trip that will impact Guatemalan kids and the lives of those going to make a difference.  We will update donors to our progress in this fundraiser as it happens.  ",1549612800,5000,8,0,https://images.gofundme.com/RQLFnURkenzXhsSDQBd8nJABKR4=/640x480/https://d2g8igdw686xgo.cloudfront.net/36920730_1549652196575409_r.jpg,"https://d2g8igdw686xgo.cloudfront.net/36920730_1549630840221653_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/36920730_1549631347157748_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/36920730_1549631499731943_r.jpeg",700,a row of surfboards sitting on top of a table .,nan,a boat is docked at a pier on the water . a stop sign and a street sign on a pole . a bunch of surfboards that are stacked together .
